state_abbr,county,offense,total_2023,latitude,longitude
OH,HENRY,Violent Crime,28.0,41.39122,-84.12438
MN,WATONWAN,Violent Crime,16.0,43.978366,-94.614128
GA,TALBOT,Property Crime,74.0,32.704603,-84.530029
NC,GRANVILLE,Violent Crime,173.0,36.299884,-78.657634
TX,OLDHAM,Violent Crime,1.0,35.401921,-102.59762
TX,SAN PATRICIO,Property Crime,760.5,27.890156,-97.31499
SC,HAMPTON,Property Crime,437.5,32.778323,-81.143362
MO,GASCONADE,Property Crime,131.0,38.34807,-91.50036
LA,RED RIVER,Violent Crime,28.0,32.101213,-93.34905
GA,LEE,Property Crime,291.0,31.818419,-84.146681
IL,STEPHENSON,Violent Crime,74.0,42.349726,-89.665994
AL,PICKENS,Violent Crime,34.0,33.296808,-88.096878
VA,GALAX CITY,Property Crime,269.0,36.66564,-80.914308
PA,DAUPHIN,Violent Crime,984.0,40.195194,-76.73214
TX,LEE,Property Crime,187.0,30.321105,-96.976365
AR,WASHINGTON,Property Crime,5360.0,36.0264,-94.0277
MN,TRAVERSE,Property Crime,7.0,45.806145,-96.49276
TX,WALLER,Property Crime,1282.5,30.013578,-95.982102
MI,BENZIE,Violent Crime,38.0,44.648621,-86.494317
LA,EAST BATON ROUGE,Violent Crime,2852.0,30.589071,-91.165436
AL,MARENGO,Property Crime,332.0,32.247591,-87.791091
IN,ORANGE,Violent Crime,0.0,38.556114,-86.466995
KY,LAWRENCE,Violent Crime,9.0,38.074453,-82.738316
MO,LEWIS,Property Crime,41.0,40.084559,-91.728803
NM,SIERRA,Violent Crime,61.0,33.119479,-107.188161
NC,NORTHAMPTON,Property Crime,332.0,36.421774,-77.398352
AL,JACKSON,Property Crime,97.0,34.764095,-85.979956
CO,COSTILLA,Property Crime,0.0,37.277547,-105.42894
VA,SHENANDOAH,Violent Crime,70.0,38.856204,-78.573987
KY,OWSLEY,Property Crime,1.0,37.423614,-83.691628
MT,TREASURE,Violent Crime,2.0,46.209558,-107.280369
OH,MEDINA,Property Crime,1061.0,41.116051,-81.899566
IN,DEKALB,Violent Crime,28.0,41.366367,-85.054344
KY,KNOTT,Property Crime,10.0,37.354703,-82.949138
NE,DEUEL,Property Crime,0.0,41.111903,-102.332609
NC,BERTIE,Property Crime,184.0,36.06133,-76.962367
MI,BAY,Violent Crime,330.0,43.608883,-83.85207
VA,BOTETOURT,Property Crime,241.0,37.553005,-79.804564
PA,SNYDER,Property Crime,246.0,40.792522,-77.04613
CA,SHASTA,Violent Crime,910.0,40.453262,-122.298325
TX,DEWITT,Violent Crime,93.0,29.092402,-97.28901
CO,BENT,Property Crime,82.0,37.931891,-103.077584
IL,CALHOUN,Property Crime,14.0,39.164262,-90.666295
IL,RANDOLPH,Violent Crime,20.0,38.211727,-89.99301
OH,HOLMES,Violent Crime,5.0,40.565309,-81.929869
IN,WASHINGTON,Violent Crime,22.0,38.59752,-86.0918
AK,KENAI PENINSULA,Property Crime,267.0,60.366668,-152.322283
MS,NOXUBEE,Property Crime,35.0,33.10627,-88.565787
WV,KANAWHA,Violent Crime,880.0,38.365562,-81.69602
VA,MARTINSVILLE CITY,Property Crime,215.0,36.683527,-79.863647
MO,RIPLEY,Property Crime,84.0,36.617596,-90.82849
IL,JERSEY,Violent Crime,30.0,39.080192,-90.361365
TX,KARNES,Violent Crime,16.0,28.884966,-97.90256
OH,FAIRFIELD,Violent Crime,2784.0,39.730156,-82.60232
GA,TWIGGS,Violent Crime,8.0,32.68013,-83.333824
NY,WARREN,Violent Crime,89.0,43.555105,-73.838139
AR,FRANKLIN,Violent Crime,73.0,35.508573,-93.887672
GA,BRANTLEY,Violent Crime,43.0,31.197334,-81.982978
AZ,LA PAZ,Violent Crime,36.0,33.727625,-114.038793
SD,CLARK,Violent Crime,2.0,44.855211,-97.724912
MT,WHEATLAND,Property Crime,2.0,46.497047,-109.857147
AR,CROSS,Property Crime,292.0,35.223675,-90.78702
TX,THROCKMORTON,Property Crime,5.0,33.170712,-99.206137
LA,ASSUMPTION,Property Crime,0.0,29.899884,-91.050528
IA,MARION,Violent Crime,70.5,41.31703,-93.09643
KY,CLINTON,Violent Crime,3.0,36.728865,-85.153426
OH,JACKSON,Property Crime,419.0,39.051533,-82.63976
MS,NOXUBEE,Violent Crime,21.0,33.10627,-88.565787
LA,LIVINGSTON,Property Crime,2448.0,30.440419,-90.727474
TN,ROANE,Violent Crime,192.0,35.847249,-84.523942
MO,HOLT,Property Crime,34.0,40.095724,-95.219072
VA,WINCHESTER CITY,Violent Crime,84.0,39.185524,-78.16138
FL,COLLIER,Violent Crime,631.0,26.158545,-81.75276
MS,COPIAH,Property Crime,4.0,31.866915,-90.448758
IL,LOGAN,Violent Crime,28.0,40.009422,-89.28384
NY,JEFFERSON,Violent Crime,190.0,44.213318,-75.79902
GA,BANKS,Property Crime,212.0,34.351922,-83.498441
VA,DINWIDDIE,Property Crime,310.0,37.073498,-77.635492
KS,GRAY,Property Crime,57.0,37.744513,-100.451716
FL,HERNANDO,Property Crime,2224.0,30.423128,-84.28066
NE,MERRICK,Violent Crime,2.0,41.169801,-98.031051
NC,CUMBERLAND,Violent Crime,2002.0,35.050192,-78.828719
NC,JONES,Violent Crime,14.0,35.03216,-77.356443
KY,CARLISLE,Violent Crime,4.0,36.857726,-88.975757
SD,JACKSON,Property Crime,0.0,43.677506,-101.626323
TX,EDWARDS,Property Crime,28.0,29.985877,-100.307373
WY,FREMONT,Property Crime,375.0,43.03264,-108.38061
IN,HUNTINGTON,Property Crime,93.0,40.88037,-85.490814
AR,VAN BUREN,Property Crime,178.5,35.582959,-92.515977
LA,EVANGELINE,Property Crime,228.0,30.720693,-92.404086
MO,FRANKLIN,Violent Crime,185.5,38.352306,-90.98075
NE,WEBSTER,Property Crime,1.0,40.180646,-98.49859
GA,CHATTOOGA,Violent Crime,25.0,34.474178,-85.345289
KS,GRAHAM,Property Crime,8.0,39.365746,-99.841965
IN,DAVIESS,Violent Crime,24.0,38.65781,-87.17127
MN,CHISAGO,Property Crime,360.0,45.38811,-92.83659
IN,JAY,Violent Crime,6.0,40.433407,-85.15029
TN,COCKE,Property Crime,727.0,35.916198,-83.119223
GA,FORSYTH,Property Crime,1132.0,34.225143,-84.127435
IA,STORY,Property Crime,1172.0,42.037538,-93.466093
TX,BRAZOS,Violent Crime,621.0,30.687794,-96.3732
IL,MCDONOUGH,Violent Crime,17.0,40.458607,-90.67328
WI,DOUGLAS,Property Crime,708.0,46.72193,-92.09668
GA,BAKER,Property Crime,0.0,31.31958,-84.454881
IA,JEFFERSON,Violent Crime,17.0,41.01005,-91.97883
TX,ZAPATA,Property Crime,73.0,26.996981,-99.182603
PA,LANCASTER,Violent Crime,571.0,40.09903,-76.10034
IL,SHELBY,Property Crime,65.0,39.406464,-88.79211
WY,WASHAKIE,Violent Crime,4.0,44.01688,-107.95574
GA,MADISON,Violent Crime,58.0,34.128484,-83.203644
NE,JOHNSON,Violent Crime,2.0,40.395457,-96.268562
CO,ELBERT,Violent Crime,8.0,39.310582,-104.117729
MN,GOODHUE,Property Crime,530.5,44.406178,-92.716
UT,MILLARD,Violent Crime,25.0,39.09454,-113.525014
KY,TAYLOR,Property Crime,280.0,37.34084,-85.34592
CA,IMPERIAL,Property Crime,2109.0,33.040816,-115.355395
NJ,GLOUCESTER,Property Crime,4708.0,39.782272,-75.16916
MI,ST JOSEPH,Violent Crime,209.0,41.911488,-85.52287
SD,FAULK,Property Crime,3.0,45.065476,-99.153564
ND,OLIVER,Violent Crime,0.0,47.118079,-101.33142
AR,MONTGOMERY,Violent Crime,31.5,34.545652,-93.664147
VT,UNMAPPED COUNTY,Violent Crime,0.0,44.274953,-72.609475
TX,OCHILTREE,Violent Crime,32.0,36.278744,-100.815864
OH,BROWN,Violent Crime,15.0,38.8646,-83.90439
CO,LARIMER,Violent Crime,1085.5,40.402042,-105.08795
TN,MACON,Violent Crime,55.0,36.537757,-86.000959
CO,BOULDER,Violent Crime,839.5,40.018864,-105.24995
LA,CAMERON,Property Crime,86.0,29.871888,-93.165539
CT,NAUGATUCK VALLEY PLANNING REGION,Property Crime,6464.0,41.397545,-73.07271
TX,KENDALL,Violent Crime,41.0,29.944524,-98.711094
NJ,GLOUCESTER,Violent Crime,410.0,39.782272,-75.16916
KY,LEE,Property Crime,35.0,37.607902,-83.719309
MI,OAKLAND,Violent Crime,2615.5,42.46606,-83.49233
VA,BATH,Violent Crime,2.0,37.81733,-79.80464
NM,DONA ANA,Property Crime,7635.0,32.350912,-106.832182
UT,UINTAH,Violent Crime,69.0,40.45717,-109.52571
WI,FOND DU LAC,Property Crime,953.5,43.808,-88.47955
IN,OHIO,Violent Crime,0.0,38.940527,-84.964299
NV,PERSHING,Property Crime,18.0,40.439639,-118.409477
GA,SPALDING,Property Crime,1320.0,33.23751,-84.19607
IL,PERRY,Violent Crime,23.0,38.08011,-89.381836
SD,HUTCHINSON,Violent Crime,2.0,43.33671,-97.749383
NJ,HUDSON,Violent Crime,2278.0,40.76766,-74.0235
TX,GONZALES,Property Crime,251.0,29.468704,-97.477738
GA,STEPHENS,Property Crime,369.0,34.552914,-83.290216
TN,HAMILTON,Violent Crime,2478.0,35.159186,-85.202296
PA,WASHINGTON,Violent Crime,321.0,40.200005,-80.252132
MI,ST JOSEPH,Property Crime,716.0,41.911488,-85.52287
MS,AMITE,Violent Crime,11.0,31.203933,-90.795542
MT,SWEET GRASS,Property Crime,26.0,45.81306,-109.941312
VA,PETERSBURG CITY,Property Crime,1140.0,37.20473,-77.392368
NC,RUTHERFORD,Property Crime,970.0,35.367447,-81.95726
PA,MONTOUR,Violent Crime,51.0,40.961903,-76.61777
NC,DAVIE,Property Crime,669.0,35.89376,-80.561844
LA,MADISON,Violent Crime,91.0,32.407642,-91.187164
TX,GOLIAD,Property Crime,64.0,28.665903,-97.3847
IA,WAPELLO,Property Crime,828.0,41.016605,-92.40911
NH,ROCKINGHAM,Property Crime,2318.0,42.988842,-71.098746
TN,MARION,Property Crime,233.0,35.133422,-85.618399
AR,CRITTENDEN,Violent Crime,814.0,35.211878,-90.315331
FL,SANTA ROSA,Property Crime,1411.0,30.703633,-87.014255
VA,UNMAPPED COUNTY,Violent Crime,0.0,37.531399,-77.476009
NM,LINCOLN,Property Crime,11.0,33.740941,-105.449083
NM,SANDOVAL,Violent Crime,348.5,35.685071,-106.882619
ID,TETON,Violent Crime,22.0,43.760994,-111.211765
AR,JACKSON,Property Crime,358.0,35.596605,-91.223178
MO,DENT,Violent Crime,37.0,37.64598,-91.53612
IA,TAMA,Violent Crime,14.0,41.99561,-92.58011
AR,COLUMBIA,Property Crime,371.0,33.288986,-93.23718
NY,CHAUTAUQUA,Violent Crime,339.0,42.304216,-79.407595
MI,GOGEBIC,Violent Crime,13.0,46.477707,-89.94104
VA,BLAND,Violent Crime,2.0,37.130612,-81.125853
AR,GARLAND,Property Crime,3490.0,34.578861,-93.146915
TN,BLEDSOE,Violent Crime,6.0,35.593668,-85.205979
IA,SIOUX,Property Crime,116.5,43.00579,-96.05822
GA,PICKENS,Property Crime,160.0,34.468723,-84.43023
GA,TOOMBS,Violent Crime,50.5,32.21141,-82.32324
AL,MARSHALL,Property Crime,1196.0,34.3587,-86.29298
PA,BEDFORD,Violent Crime,62.0,39.99862,-78.494751
VT,BENNINGTON,Violent Crime,93.0,43.178684,-73.04883
SC,HORRY,Property Crime,8635.0,33.909269,-78.976675
NE,CUMING,Violent Crime,3.0,41.915865,-96.788517
WI,WAUKESHA,Violent Crime,311.5,43.019308,-88.306707
IA,POLK,Violent Crime,1101.5,41.684281,-93.56972
OK,TULSA,Property Crime,11276.0,36.154087,-95.995735
LA,CONCORDIA,Property Crime,238.0,31.642176,-91.55464
FL,MONROE,Violent Crime,255.0,24.7114,-81.09389
NV,EUREKA,Property Crime,43.0,39.977788,-116.272208
IN,PERRY,Violent Crime,39.0,38.081436,-86.62654
IN,FULTON,Violent Crime,1.0,41.065823,-86.21438
AL,MADISON,Violent Crime,878.0,34.764238,-86.55108
VA,ESSEX,Property Crime,117.0,37.93948,-76.941871
TX,LYNN,Violent Crime,15.0,33.178412,-101.818493
IN,CLINTON,Violent Crime,25.0,40.2816,-86.51342
KS,COWLEY,Violent Crime,129.0,37.234507,-96.837247
NJ,WARREN,Violent Crime,73.0,40.853524,-75.009542
SC,BAMBERG,Property Crime,335.0,33.203021,-81.053161
SC,KERSHAW,Violent Crime,275.0,34.338356,-80.590885
ID,OWYHEE,Violent Crime,24.0,42.593063,-116.142655
WA,KING,Violent Crime,10114.5,47.631954,-122.212746
RI,KENT,Violent Crime,168.0,41.701786,-71.45817
MD,ANNE ARUNDEL,Property Crime,9786.0,38.993374,-76.560511
ND,RENVILLE,Property Crime,5.0,48.712781,-101.658152
AL,MARSHALL,Violent Crime,186.5,34.3587,-86.29298
KY,CLINTON,Property Crime,24.0,36.728865,-85.153426
AR,CRAWFORD,Property Crime,1078.0,35.583041,-94.236224
CA,MODOC,Violent Crime,52.0,37.798763,-122.24971
AZ,YUMA,Violent Crime,719.0,32.773942,-113.910905
GA,LAURENS,Property Crime,368.0,32.39322,-82.926317
CO,CROWLEY,Property Crime,34.0,38.221676,-103.75666
TX,SUTTON,Violent Crime,4.0,30.568474,-100.642075
MI,GENESEE,Property Crime,6354.5,43.177414,-83.7401
SD,KINGSBURY,Violent Crime,0.0,44.362969,-97.499313
NE,OTOE,Violent Crime,17.0,40.637992,-96.131027
GA,MACON,Violent Crime,11.0,32.366216,-84.052162
ND,ROLETTE,Property Crime,52.0,48.768271,-99.840463
NC,MADISON,Violent Crime,19.0,35.86408,-82.712731
NE,KEARNEY,Violent Crime,5.0,40.506269,-98.948461
MN,NICOLLET,Violent Crime,118.0,44.168804,-94.02725
FL,WALTON,Violent Crime,150.0,30.631211,-86.176614
KS,ANDERSON,Property Crime,66.0,38.27986,-95.241455
WA,KITSAP,Property Crime,5153.0,47.538002,-122.63901
MT,MUSSELSHELL,Property Crime,25.0,46.449062,-108.541885
FL,TAYLOR,Violent Crime,120.0,30.091877,-83.57286
MO,SULLIVAN,Property Crime,31.0,40.202194,-93.12458
IL,FAYETTE,Violent Crime,40.0,39.02734,-88.848755
TN,RUTHERFORD,Property Crime,6563.0,35.83635,-86.409584
MN,DOUGLAS,Violent Crime,47.0,45.884743,-95.37578
MT,GRANITE,Property Crime,34.0,46.395358,-113.425683
IN,WARRICK,Violent Crime,196.0,38.04901,-87.274055
CO,LINCOLN,Violent Crime,4.0,38.99374,-103.507555
PA,ELK,Property Crime,214.0,41.42086,-78.73867
IA,PLYMOUTH,Property Crime,1648.0,42.737585,-96.215864
NC,GASTON,Violent Crime,1024.5,35.28488,-81.28466
TX,KENT,Property Crime,0.0,33.18478,-100.76972
TX,CULBERSON,Violent Crime,0.0,31.445908,-104.526945
NM,SAN MIGUEL,Property Crime,292.0,35.591564,-105.22732
NC,BUNCOMBE,Violent Crime,1054.0,35.609371,-82.530426
TN,CUMBERLAND,Violent Crime,136.0,35.941387,-85.02328
VA,SPOTSYLVANIA,Property Crime,741.0,38.266205,-77.49507
AR,MILLER,Violent Crime,323.0,33.421623,-94.04305
FL,ORANGE,Violent Crime,374.0,29.179031,-82.149666
ID,OWYHEE,Property Crime,33.0,42.593063,-116.142655
NJ,SOMERSET,Violent Crime,184.0,40.6983,-74.54763
MO,PIKE,Property Crime,125.0,39.339959,-91.171607
IL,BOND,Property Crime,82.0,38.8887,-89.412445
IA,CEDAR,Property Crime,75.5,41.763645,-91.12222
ID,BEAR LAKE,Violent Crime,5.0,42.285833,-111.327445
VA,HENRICO,Property Crime,7525.0,37.542297,-77.38501
FL,LEE,Property Crime,8634.0,26.551527,-81.892457
OK,WOODS,Violent Crime,10.0,36.8048,-98.66453
VA,SOUTHAMPTON,Violent Crime,27.0,36.685932,-76.99701
WY,BIG HORN,Property Crime,0.0,44.525654,-107.99332
KY,DAVIESS,Violent Crime,233.0,37.731671,-87.087139
WI,RUSK,Property Crime,44.0,45.464275,-91.098045
OH,ASHLAND,Violent Crime,87.0,40.843274,-82.270121
OH,COLUMBIANA,Property Crime,509.5,40.879005,-80.7554
ID,PAYETTE,Violent Crime,74.0,44.0748,-116.9365
IA,ADAMS,Violent Crime,15.0,41.021656,-94.696906
OK,GRANT,Property Crime,27.0,36.80856,-97.73369
KY,LESLIE,Violent Crime,6.0,37.087846,-83.388617
MS,PEARL RIVER,Violent Crime,85.5,30.842878,-89.53524
NE,SIOUX,Violent Crime,1.0,42.485675,-103.744068
OK,SEQUOYAH,Violent Crime,157.0,35.502435,-94.750757
HI,HONOLULU,Property Crime,20949.0,21.304317,-157.85077
OK,MCCURTAIN,Property Crime,782.0,34.028564,-94.73709
LA,ASCENSION,Property Crime,2638.0,30.202946,-90.910023
ID,LEWIS,Violent Crime,2.0,46.23299,-116.24048
IA,CRAWFORD,Property Crime,84.0,42.017834,-95.35737
TX,BROOKS,Property Crime,17.0,27.034994,-98.215276
NM,SIERRA,Property Crime,155.0,33.119479,-107.188161
SC,BEAUFORT,Property Crime,2989.5,32.358147,-80.68932
IN,JASPER,Violent Crime,0.0,40.93574,-87.15165
IA,WARREN,Violent Crime,885.0,41.336769,-93.564366
CA,EL DORADO,Property Crime,1861.0,37.798763,-122.24971
ID,CASSIA,Violent Crime,24.0,42.535473,-113.79283
NY,SCHENECTADY,Violent Crime,569.0,42.809704,-73.93967
AR,SHARP,Property Crime,53.0,36.259796,-91.54158
TX,CONCHO,Violent Crime,0.0,31.318865,-99.863648
NE,HOLT,Violent Crime,2.0,42.459287,-98.784766
WA,FERRY,Property Crime,18.0,48.473256,-118.533589
MO,STE GENEVIEVE,Violent Crime,72.0,37.968,-90.05517
NE,DODGE,Violent Crime,54.0,41.577008,-96.645853
TN,LINCOLN,Violent Crime,125.0,35.161266,-86.558624
AR,LITTLE RIVER,Violent Crime,46.0,33.699497,-94.229774
FL,WAKULLA,Property Crime,120.0,30.426645,-84.249504
KS,LOGAN,Property Crime,4.0,39.126472,-100.860344
KS,RICE,Property Crime,73.0,38.347178,-98.201415
ND,HETTINGER,Violent Crime,1.0,46.434939,-102.458385
NC,BUNCOMBE,Property Crime,5804.0,35.609371,-82.530426
KS,GRAHAM,Violent Crime,2.0,39.365746,-99.841965
OK,TULSA,Violent Crime,2384.0,36.154087,-95.995735
TX,CASTRO,Violent Crime,8.0,34.55095,-102.31234
CA,ORANGE,Violent Crime,9387.0,33.93234,-117.946106
KY,FRANKLIN,Property Crime,754.0,38.19979,-84.85649
NE,RED WILLOW,Violent Crime,7.0,40.16942,-100.468576
KY,LINCOLN,Property Crime,121.5,37.457174,-84.658335
CA,SANTA CRUZ,Violent Crime,1102.0,36.96701,-122.026955
NE,SALINE,Violent Crime,32.0,40.516802,-97.131755
VA,HAMPTON CITY,Property Crime,4185.0,37.04803,-76.297149
ND,ADAMS,Property Crime,4.0,46.096815,-102.533198
NE,KIMBALL,Property Crime,25.0,41.199274,-103.703153
WI,JEFFERSON,Property Crime,589.0,43.013807,-88.773985
NC,MACON,Violent Crime,45.0,35.152959,-83.421901
AR,LAFAYETTE,Violent Crime,27.0,33.36069,-93.49839
KS,SEWARD,Property Crime,224.0,37.180585,-100.854741
TN,LINCOLN,Property Crime,362.0,35.161266,-86.558624
NE,HALL,Property Crime,1188.0,40.866023,-98.498004
TX,JASPER,Violent Crime,51.0,30.660553,-93.89276
AL,RUSSELL,Violent Crime,211.0,32.289811,-85.18698
WV,POCAHONTAS,Violent Crime,15.0,38.332513,-80.012092
ND,MOUNTRAIL,Violent Crime,7.0,48.210291,-102.364756
WV,WAYNE,Property Crime,966.0,38.145531,-82.419698
OK,WASHINGTON,Violent Crime,102.0,36.749653,-95.977684
TX,ANGELINA,Violent Crime,413.0,31.32794,-94.78142
TN,SEQUATCHIE,Property Crime,201.0,35.38184,-85.391136
NC,GATES,Violent Crime,14.0,36.442135,-76.702355
ID,CAMAS,Property Crime,0.0,43.463396,-114.804427
ND,BENSON,Property Crime,10.0,48.071743,-99.351152
NC,ALAMANCE,Violent Crime,555.5,36.097557,-79.50723
SD,BROWN,Property Crime,520.0,45.464905,-98.48596
TX,RUSK,Property Crime,845.5,32.1575,-94.78392
NC,ALLEGHANY,Violent Crime,60.0,36.489356,-81.132299
SC,DILLON,Violent Crime,318.0,34.390172,-79.374964
MI,TUSCOLA,Violent Crime,143.0,43.370583,-83.58016
FL,HENDRY,Violent Crime,78.0,30.423128,-84.28066
AL,WILCOX,Violent Crime,21.0,31.990372,-87.302216
ND,RICHLAND,Violent Crime,26.0,46.266014,-96.60567
KY,NICHOLAS,Property Crime,20.5,38.312286,-84.0276
NE,GRANT,Property Crime,0.0,41.915867,-101.756875
AR,SCOTT,Violent Crime,28.5,34.858869,-94.063641
OK,CADDO,Violent Crime,98.5,35.16792,-98.381045
TN,MCNAIRY,Violent Crime,86.5,35.158752,-88.594795
TN,PICKETT,Violent Crime,0.0,36.559364,-85.075741
IN,VANDERBURGH,Violent Crime,1507.0,37.97335,-87.568
SD,CHARLES MIX,Violent Crime,17.0,43.206185,-98.595143
NC,FRANKLIN,Property Crime,1166.5,36.09812,-78.297966
IN,SHELBY,Violent Crime,68.5,39.52082,-85.77815
NC,HERTFORD,Violent Crime,93.0,36.363517,-76.981616
WA,GRANT,Violent Crime,269.0,47.213633,-119.467788
OH,HANCOCK,Property Crime,953.0,41.000471,-83.666034
VA,NORTHUMBERLAND,Violent Crime,33.0,37.856974,-76.379687
IA,UNION,Violent Crime,33.0,41.059776,-94.36151
IN,UNION,Property Crime,0.0,39.635426,-84.92835
GA,HABERSHAM,Property Crime,180.5,34.635108,-83.526406
IN,ST JOSEPH,Violent Crime,1537.0,41.66217,-86.17931
NE,VALLEY,Violent Crime,4.0,41.564094,-98.983484
SC,MCCORMICK,Violent Crime,11.0,33.897605,-82.316192
TX,SCHLEICHER,Violent Crime,4.0,30.896233,-100.527216
TN,OVERTON,Property Crime,149.0,36.396347,-85.324104
NY,ESSEX,Property Crime,311.5,44.043102,-73.45808
GA,MONTGOMERY,Property Crime,303.5,32.172108,-82.533349
FL,MIAMI-DADE,Violent Crime,9730.0,25.610494,-80.499045
CO,GARFIELD,Violent Crime,165.0,39.546738,-107.32647
AR,SEARCY,Violent Crime,25.0,35.90966,-92.699351
ND,WELLS,Violent Crime,1.0,47.580851,-99.671502
OH,LAKE,Property Crime,1526.0,41.58852,-81.432755
TX,FRIO,Property Crime,224.0,28.89319,-99.09486
IL,WINNEBAGO,Property Crime,5209.0,42.270714,-89.09578
WY,GOSHEN,Property Crime,119.0,42.066048,-104.17981
NE,JEFFERSON,Violent Crime,8.0,40.175736,-97.143103
MO,ST LOUIS CITY,Property Crime,18118.0,38.625248,-90.19926
GA,WALKER,Violent Crime,27.0,34.978447,-85.35674
TN,SEVIER,Property Crime,1614.0,35.758984,-83.39628
IL,MENARD,Violent Crime,2.0,40.022569,-89.794133
CO,LAKE,Violent Crime,27.0,39.25045,-106.29249
AR,SEARCY,Property Crime,29.0,35.90966,-92.699351
IL,HENDERSON,Property Crime,8.0,40.815141,-90.93848
AK,KENAI PENINSULA,Violent Crime,66.0,60.366668,-152.322283
SD,BUFFALO,Violent Crime,0.0,44.044306,-99.203998
MS,WAYNE,Property Crime,140.0,31.673985,-88.64477
WI,COLUMBIA,Property Crime,336.5,43.54133,-89.46112
WA,WAHKIAKUM,Violent Crime,11.0,46.294638,-123.424458
WY,CAMPBELL,Property Crime,729.0,44.192361,-105.516978
AR,POLK,Property Crime,226.0,34.58666,-94.238434
KY,BRECKINRIDGE,Property Crime,84.0,37.778109,-86.432829
NM,CIBOLA,Violent Crime,45.0,35.15374,-107.853935
KS,NORTON,Property Crime,10.0,39.783867,-99.899235
GA,TAYLOR,Property Crime,34.0,32.554667,-84.251426
IN,MARION,Violent Crime,9958.0,39.814747,-86.20089
WV,HARRISON,Property Crime,930.0,39.279182,-80.386498
KY,UNMAPPED COUNTY,Property Crime,0.0,38.178093,-84.89988
NE,CLAY,Property Crime,4.0,40.523669,-98.05105
WV,GILMER,Property Crime,46.0,38.34613,-81.63015
VT,WINDSOR,Violent Crime,98.0,43.588143,-72.591514
MN,ISANTI,Property Crime,403.0,45.57062,-93.226715
NC,STANLY,Property Crime,814.0,35.310523,-80.254355
NC,WILSON,Violent Crime,292.5,35.700351,-77.921602
AR,CRAWFORD,Violent Crime,187.0,35.583041,-94.236224
NE,WEBSTER,Violent Crime,4.0,40.180646,-98.49859
OK,CANADIAN,Property Crime,11525.5,35.378815,-97.69633
IA,CRAWFORD,Violent Crime,17.0,42.017834,-95.35737
OH,TUSCARAWAS,Property Crime,577.0,40.522636,-81.476204
TX,LYNN,Property Crime,30.0,33.178412,-101.818493
KS,STANTON,Violent Crime,0.0,37.565932,-101.789383
TX,LIPSCOMB,Property Crime,10.0,36.2802,-100.272683
LA,ST LANDRY,Property Crime,1605.0,30.53644,-92.08239
ME,AROOSTOOK,Violent Crime,53.0,46.727057,-68.64941
MI,CRAWFORD,Violent Crime,45.0,44.770985,-85.496765
CO,MONTROSE,Violent Crime,60.0,38.489193,-107.889206
NV,LANDER,Property Crime,84.0,39.90021,-117.04724
SC,PICKENS,Violent Crime,244.5,34.88538,-82.723376
AL,COOSA,Property Crime,121.0,32.931445,-86.243482
KS,CHEYENNE,Property Crime,23.0,39.789256,-101.727302
SD,CODINGTON,Violent Crime,72.0,44.89872,-97.113434
TX,BREWSTER,Property Crime,28.0,29.808997,-103.252458
IA,JOHNSON,Property Crime,2408.0,41.668736,-91.588812
TX,EDWARDS,Violent Crime,7.0,29.985877,-100.307373
UT,TOOELE,Property Crime,1069.0,40.529606,-112.29857
MN,COOK,Property Crime,51.0,47.75116,-90.34013
IN,MORGAN,Property Crime,0.0,39.428463,-86.43792
NY,CHEMUNG,Violent Crime,163.0,42.091324,-76.80329
MO,SHELBY,Violent Crime,5.0,39.797531,-92.088719
CA,MENDOCINO,Property Crime,538.0,39.432667,-123.80412
MN,HUBBARD,Violent Crime,39.0,47.095551,-94.91329
CO,ARCHULETA,Violent Crime,34.0,37.202395,-107.050863
VA,WINCHESTER CITY,Property Crime,705.0,39.185524,-78.16138
ND,PIERCE,Property Crime,28.0,48.37129,-99.97709
GA,CLAY,Violent Crime,16.0,31.619831,-84.992583
CO,CONEJOS,Violent Crime,0.0,37.213406,-106.176447
PA,PERRY,Property Crime,344.0,40.39778,-77.266328
PA,CENTRE,Property Crime,1114.0,40.898014,-77.75188
LA,LINCOLN,Violent Crime,174.0,32.52667,-92.63829
AL,MONROE,Property Crime,196.0,31.580332,-87.383266
MO,SALINE,Property Crime,268.0,38.964317,-93.41781
KS,KEARNY,Violent Crime,10.0,37.994461,-101.308136
VA,MANASSAS PARK CITY,Property Crime,176.0,38.78205,-77.47365
LA,ASSUMPTION,Violent Crime,0.0,29.899884,-91.050528
MT,CASCADE,Violent Crime,432.0,47.316443,-111.350571
CO,SAGUACHE,Violent Crime,10.5,38.031651,-106.234666
ND,SHERIDAN,Property Crime,9.0,47.581359,-100.330986
SC,CLARENDON,Violent Crime,199.0,33.664682,-80.217889
IN,LAKE,Violent Crime,1584.0,41.553314,-87.448364
CO,ADAMS,Violent Crime,3995.0,39.859097,-105.01396
IL,WABASH,Property Crime,38.0,38.409695,-87.76056
TX,HARRISON,Violent Crime,337.0,32.547991,-94.374434
TN,PUTNAM,Property Crime,1169.0,36.16286,-85.5155
