name,total_population,poverty_universe,poverty_below,poverty_rate,county,state_name,state_abbr
"Dorchester County, Maryland",32612,32145,5225,0.1625447192409395,DORCHESTER,Maryland,MD
"Frederick County, Maryland",280341,275866,17361,0.06293272820862303,FREDERICK,Maryland,MD
"Garrett County, Maryland",28713,28016,3073,0.10968732153055397,GARRETT,Maryland,MD
"Harford County, Maryland",262509,260965,18271,0.07001322016362348,HARFORD,Maryland,MD
"Howard County, Maryland",333916,330837,16915,0.05112789681927959,HOWARD,Maryland,MD
"Kent County, Maryland",19265,17792,1698,0.0954361510791367,KENT,Maryland,MD
"Montgomery County, Maryland",1057586,1048440,74198,0.07076990576475525,MONTGOMERY,Maryland,MD
"Prince George's County, Maryland",955584,933273,95468,0.10229375541776094,PRINCE GEORGE'S,Maryland,MD
"Queen Anne's County, Maryland",50951,50501,3518,0.06966198689134868,QUEEN ANNE'S,Maryland,MD
"St. Mary's County, Maryland",114372,112006,8344,0.07449600914236737,ST. MARY'S,Maryland,MD
"Somerset County, Maryland",24685,19699,3963,0.2011777247576019,SOMERSET,Maryland,MD
"Talbot County, Maryland",37707,37241,3799,0.1020112241883945,TALBOT,Maryland,MD
"Washington County, Maryland",155033,147463,18367,0.12455327777137316,WASHINGTON,Maryland,MD
"Wicomico County, Maryland",104117,100267,13995,0.13957732853281737,WICOMICO,Maryland,MD
"Worcester County, Maryland",53279,52574,4263,0.08108570776429413,WORCESTER,Maryland,MD
"Baltimore city, Maryland",577193,557089,111877,0.20082428480907,BALTIMORE CITY,Maryland,MD
"Barnstable County, Massachusetts",230073,227483,16909,0.07433082911690105,BARNSTABLE,Massachusetts,MA
"Berkshire County, Massachusetts",128047,122620,13481,0.10994128200946011,BERKSHIRE,Massachusetts,MA
"Bristol County, Massachusetts",578436,565411,65846,0.11645687827085076,BRISTOL,Massachusetts,MA
"Dukes County, Massachusetts",20751,20486,1102,0.05379283413062579,DUKES,Massachusetts,MA
"Essex County, Massachusetts",807258,791577,74235,0.09378114826479293,ESSEX,Massachusetts,MA
"Franklin County, Massachusetts",70922,69982,8508,0.12157411905918665,FRANKLIN,Massachusetts,MA
"Hampden County, Massachusetts",462853,450453,70787,0.15714625055222187,HAMPDEN,Massachusetts,MA
"Hampshire County, Massachusetts",156595,135322,14750,0.1089992758014218,HAMPSHIRE,Massachusetts,MA
"Middlesex County, Massachusetts",1622896,1571906,118146,0.07516098290864721,MIDDLESEX,Massachusetts,MA
"Nantucket County, Massachusetts",14299,14146,428,0.030255902728686553,NANTUCKET,Massachusetts,MA
"Norfolk County, Massachusetts",724540,708741,46980,0.06628655601975898,NORFOLK,Massachusetts,MA
"Plymouth County, Massachusetts",531889,521755,36987,0.07088959377485601,PLYMOUTH,Massachusetts,MA
"Suffolk County, Massachusetts",782172,740898,121929,0.16456921195630167,SUFFOLK,Massachusetts,MA
"Worcester County, Massachusetts",861664,836461,86428,0.10332579761638618,WORCESTER,Massachusetts,MA
"Alcona County, Michigan",10310,10198,1463,0.1434595018631104,ALCONA,Michigan,MI
"Alger County, Michigan",8813,7765,794,0.10225370251126852,ALGER,Michigan,MI
"Allegan County, Michigan",120913,119842,11186,0.09333956375894928,ALLEGAN,Michigan,MI
"Alpena County, Michigan",28908,28360,4815,0.16978138222849085,ALPENA,Michigan,MI
"Antrim County, Michigan",23876,23694,2239,0.09449649700346079,ANTRIM,Michigan,MI
"Arenac County, Michigan",15054,14886,1996,0.1340857181244122,ARENAC,Michigan,MI
"Baraga County, Michigan",8249,7201,973,0.13512012220524927,BARAGA,Michigan,MI
"Barry County, Michigan",62982,62462,5087,0.08144151644199674,BARRY,Michigan,MI
"Bay County, Michigan",103235,102335,14358,0.14030390384521424,BAY,Michigan,MI
"Benzie County, Michigan",18177,17926,1824,0.1017516456543568,BENZIE,Michigan,MI
"Berrien County, Michigan",153411,150605,22818,0.1515089140466784,BERRIEN,Michigan,MI
"Branch County, Michigan",44914,42873,6607,0.15410631399715438,BRANCH,Michigan,MI
"Calhoun County, Michigan",133846,130458,18521,0.1419690628401478,CALHOUN,Michigan,MI
"Cass County, Michigan",51606,51186,6752,0.1319110694330481,CASS,Michigan,MI
"Charlevoix County, Michigan",26143,25831,2239,0.08667879679454918,CHARLEVOIX,Michigan,MI
"Cheboygan County, Michigan",25778,25491,3253,0.1276136675689459,CHEBOYGAN,Michigan,MI
"Chippewa County, Michigan",36448,32515,5077,0.1561433184683992,CHIPPEWA,Michigan,MI
"Clare County, Michigan",31109,30719,6488,0.21120479182265048,CLARE,Michigan,MI
"Clinton County, Michigan",79419,78493,7344,0.09356248327876371,CLINTON,Michigan,MI
"Crawford County, Michigan",13271,13067,1930,0.14770031376750592,CRAWFORD,Michigan,MI
"Delta County, Michigan",36829,36233,5066,0.1398172936273563,DELTA,Michigan,MI
"Dickinson County, Michigan",25940,25588,2505,0.09789745193059246,DICKINSON,Michigan,MI
"Eaton County, Michigan",109000,107207,8305,0.07746695644873935,EATON,Michigan,MI
"Emmet County, Michigan",34159,33663,3145,0.09342601669488756,EMMET,Michigan,MI
"Genesee County, Michigan",404087,399259,63645,0.1594078029549741,GENESEE,Michigan,MI
"Gladwin County, Michigan",25543,25286,3335,0.1318911650715811,GLADWIN,Michigan,MI
"Gogebic County, Michigan",14348,14045,2100,0.1495194019223923,GOGEBIC,Michigan,MI
"Grand Traverse County, Michigan",95757,94523,8091,0.08559821419125505,GRAND TRAVERSE,Michigan,MI
"Gratiot County, Michigan",41478,35396,5050,0.14267148830376314,GRATIOT,Michigan,MI
"Hillsdale County, Michigan",45658,44076,6830,0.15495961521009166,HILLSDALE,Michigan,MI
"Houghton County, Michigan",37428,33433,5326,0.15930368199084738,HOUGHTON,Michigan,MI
"Huron County, Michigan",31258,30908,3757,0.12155429015141711,HURON,Michigan,MI
"Ingham County, Michigan",282015,264599,43352,0.16384037732568907,INGHAM,Michigan,MI
"Ionia County, Michigan",66706,63031,7186,0.11400739318747918,IONIA,Michigan,MI
"Iosco County, Michigan",25333,25075,4166,0.16614157527417747,IOSCO,Michigan,MI
"Iron County, Michigan",11650,11271,1909,0.16937272646615206,IRON,Michigan,MI
"Isabella County, Michigan",64475,59246,13723,0.23162745164230497,ISABELLA,Michigan,MI
"Jackson County, Michigan",160187,150809,18352,0.1216903500454217,JACKSON,Michigan,MI
"Kalamazoo County, Michigan",261437,254043,33669,0.13253268147518332,KALAMAZOO,Michigan,MI
"Kalkaska County, Michigan",18116,17951,2529,0.14088351623864967,KALKASKA,Michigan,MI
"Kent County, Michigan",658844,648364,68503,0.10565515667125257,KENT,Michigan,MI
"Keweenaw County, Michigan",2106,2103,183,0.08701854493580599,KEWEENAW,Michigan,MI
"Lake County, Michigan",12393,12079,2489,0.20606010431327096,LAKE,Michigan,MI
"Lapeer County, Michigan",88703,87021,8509,0.0977809953919169,LAPEER,Michigan,MI
"Leelanau County, Michigan",22607,22416,1595,0.07115453247680228,LEELANAU,Michigan,MI
"Lenawee County, Michigan",98823,93980,10915,0.11614173228346457,LENAWEE,Michigan,MI
"Livingston County, Michigan",195143,193739,9525,0.04916408157366354,LIVINGSTON,Michigan,MI
"Luce County, Michigan",6325,5291,912,0.17236817236817237,LUCE,Michigan,MI
"Mackinac County, Michigan",10865,10681,1804,0.16889804325437693,MACKINAC,Michigan,MI
"Macomb County, Michigan",877624,869449,85357,0.09817367091111727,MACOMB,Michigan,MI
"Manistee County, Michigan",25247,23894,2813,0.1177282999916297,MANISTEE,Michigan,MI
"Marquette County, Michigan",66430,62751,8538,0.13606157670794092,MARQUETTE,Michigan,MI
"Mason County, Michigan",29177,28828,4214,0.14617732759816846,MASON,Michigan,MI
"Mecosta County, Michigan",40321,38067,7296,0.19166206950902356,MECOSTA,Michigan,MI
"Menominee County, Michigan",23295,22864,2780,0.12158852344296711,MENOMINEE,Michigan,MI
"Midland County, Michigan",83641,82345,8986,0.10912623717287025,MIDLAND,Michigan,MI
"Missaukee County, Michigan",15156,15051,1618,0.10750116271344097,MISSAUKEE,Michigan,MI
"Monroe County, Michigan",155001,152976,16914,0.1105663633511139,MONROE,Michigan,MI
"Montcalm County, Michigan",67174,64443,7720,0.11979578852629455,MONTCALM,Michigan,MI
"Montmorency County, Michigan",9372,9250,1659,0.17935135135135136,MONTMORENCY,Michigan,MI
"Muskegon County, Michigan",175378,169435,21347,0.12598931743736536,MUSKEGON,Michigan,MI
"Newaygo County, Michigan",50414,49829,7115,0.14278833610949448,NEWAYGO,Michigan,MI
"Oakland County, Michigan",1272294,1260613,96989,0.07693796589437044,OAKLAND,Michigan,MI
"Oceana County, Michigan",26788,26349,3499,0.13279441345022583,OCEANA,Michigan,MI
"Ogemaw County, Michigan",20853,20439,3569,0.17461715348109008,OGEMAW,Michigan,MI
"Ontonagon County, Michigan",5870,5819,731,0.12562295927135247,ONTONAGON,Michigan,MI
"Osceola County, Michigan",23122,22754,3602,0.15830183703964137,OSCEOLA,Michigan,MI
"Oscoda County, Michigan",8338,8258,1302,0.15766529426011142,OSCODA,Michigan,MI
"Otsego County, Michigan",25352,25019,2411,0.09636676126144131,OTSEGO,Michigan,MI
"Ottawa County, Michigan",298614,288600,23541,0.08156964656964658,OTTAWA,Michigan,MI
"Presque Isle County, Michigan",13142,13034,1589,0.12191192266380237,PRESQUE ISLE,Michigan,MI
"Roscommon County, Michigan",23639,23332,3593,0.153994513972227,ROSCOMMON,Michigan,MI
"Saginaw County, Michigan",189210,183306,33133,0.18075240308555093,SAGINAW,Michigan,MI
"St. Clair County, Michigan",160089,158248,17388,0.10987816591678884,ST. CLAIR,Michigan,MI
"St. Joseph County, Michigan",60870,60046,7186,0.11967491589781168,ST. JOSEPH,Michigan,MI
"Sanilac County, Michigan",40574,40007,5593,0.13980053490639138,SANILAC,Michigan,MI
"Schoolcraft County, Michigan",8093,7973,1179,0.14787407500313557,SCHOOLCRAFT,Michigan,MI
"Shiawassee County, Michigan",68061,67193,7854,0.11688717574747369,SHIAWASSEE,Michigan,MI
"Tuscola County, Michigan",53071,52382,6616,0.12630292848688482,TUSCOLA,Michigan,MI
"Van Buren County, Michigan",75681,74945,10340,0.13796784308492896,VAN BUREN,Michigan,MI
"Washtenaw County, Michigan",368394,349080,48323,0.13842958634123984,WASHTENAW,Michigan,MI
"Wayne County, Michigan",1773767,1755183,353134,0.20119497511085738,WAYNE,Michigan,MI
"Wexford County, Michigan",33868,33275,4301,0.12925619834710744,WEXFORD,Michigan,MI
"Aitkin County, Minnesota",15930,15687,1937,0.12347803914068975,AITKIN,Minnesota,MN
"Anoka County, Minnesota",367095,363694,24172,0.06646246569918668,ANOKA,Minnesota,MN
"Becker County, Minnesota",35260,34555,3802,0.11002749240341485,BECKER,Minnesota,MN
"Beltrami County, Minnesota",46421,44394,7084,0.15957111321349732,BELTRAMI,Minnesota,MN
"Benton County, Minnesota",41458,40723,3976,0.09763524298308081,BENTON,Minnesota,MN
"Big Stone County, Minnesota",5152,4991,572,0.1146062913243839,BIG STONE,Minnesota,MN
"Blue Earth County, Minnesota",69386,65697,10695,0.16279282159002695,BLUE EARTH,Minnesota,MN
"Brown County, Minnesota",25826,24750,1908,0.07709090909090908,BROWN,Minnesota,MN
"Carlton County, Minnesota",36457,34604,3846,0.1111432204369437,CARLTON,Minnesota,MN
"Carver County, Minnesota",108622,107417,4534,0.04220933371812655,CARVER,Minnesota,MN
"Cass County, Minnesota",30688,30287,3861,0.127480437151253,CASS,Minnesota,MN
"Chippewa County, Minnesota",12388,12099,1748,0.14447474997933712,CHIPPEWA,Minnesota,MN
"Chisago County, Minnesota",57434,55999,3322,0.05932248790156967,CHISAGO,Minnesota,MN
"Clay County, Minnesota",65628,62608,9003,0.14379951443904931,CLAY,Minnesota,MN
"Clearwater County, Minnesota",8579,8393,940,0.11199809364946979,CLEARWATER,Minnesota,MN
"Cook County, Minnesota",5633,5572,628,0.11270638908829864,COOK,Minnesota,MN
"Cottonwood County, Minnesota",11458,11220,1594,0.14206773618538324,COTTONWOOD,Minnesota,MN
"Crow Wing County, Minnesota",67113,66076,6390,0.09670682244687935,CROW WING,Minnesota,MN
"Dakota County, Minnesota",442204,439231,24512,0.0558066256707746,DAKOTA,Minnesota,MN
"Dodge County, Minnesota",20962,20684,1127,0.054486559659640305,DODGE,Minnesota,MN
"Douglas County, Minnesota",39354,38794,3213,0.08282208588957055,DOUGLAS,Minnesota,MN
"Faribault County, Minnesota",13909,13619,1609,0.11814376973346061,FARIBAULT,Minnesota,MN
"Fillmore County, Minnesota",21346,20841,1858,0.08915119236121108,FILLMORE,Minnesota,MN
"Freeborn County, Minnesota",30752,30186,2959,0.09802557476976081,FREEBORN,Minnesota,MN
"Goodhue County, Minnesota",47844,46887,4344,0.09264828203979782,GOODHUE,Minnesota,MN
"Grant County, Minnesota",6108,6029,645,0.10698291590645215,GRANT,Minnesota,MN
"Hennepin County, Minnesota",1268903,1245699,124654,0.10006751229630914,HENNEPIN,Minnesota,MN
"Houston County, Minnesota",18768,18539,1213,0.06542963482388478,HOUSTON,Minnesota,MN
"Hubbard County, Minnesota",21700,21413,2072,0.09676364825106244,HUBBARD,Minnesota,MN
"Isanti County, Minnesota",41934,41465,3238,0.07808995538405884,ISANTI,Minnesota,MN
"Itasca County, Minnesota",45141,43971,5593,0.12719747106047166,ITASCA,Minnesota,MN
"Jackson County, Minnesota",9964,9818,896,0.09126094927683846,JACKSON,Minnesota,MN
"Kanabec County, Minnesota",16261,16009,1562,0.09757011680929477,KANABEC,Minnesota,MN
"Kandiyohi County, Minnesota",43757,42603,4260,0.09999295824237729,KANDIYOHI,Minnesota,MN
"Kittson County, Minnesota",4163,4019,389,0.09679024632993281,KITTSON,Minnesota,MN
"Koochiching County, Minnesota",11950,11642,1247,0.1071121800377942,KOOCHICHING,Minnesota,MN
"Lac qui Parle County, Minnesota",6694,6535,520,0.07957153787299158,LAC QUI PARLE,Minnesota,MN
"Lake County, Minnesota",10911,10718,893,0.08331778316850158,LAKE,Minnesota,MN
"Lake of the Woods County, Minnesota",3800,3753,306,0.0815347721822542,LAKE OF THE WOODS,Minnesota,MN
"Le Sueur County, Minnesota",28936,28671,2034,0.07094276446583656,LE SUEUR,Minnesota,MN
"Lincoln County, Minnesota",5594,5412,496,0.09164818920916482,LINCOLN,Minnesota,MN
"Lyon County, Minnesota",25498,24693,3076,0.12456971611387843,LYON,Minnesota,MN
"McLeod County, Minnesota",36771,36248,2799,0.0772180534098433,MCLEOD,Minnesota,MN
"Mahnomen County, Minnesota",5371,5261,1101,0.2092758030792625,MAHNOMEN,Minnesota,MN
"Marshall County, Minnesota",8961,8803,655,0.07440645234579121,MARSHALL,Minnesota,MN
"Martin County, Minnesota",19864,19606,2168,0.11057839436907069,MARTIN,Minnesota,MN
"Meeker County, Minnesota",23422,23054,1915,0.08306584540643706,MEEKER,Minnesota,MN
"Mille Lacs County, Minnesota",26912,26401,2783,0.10541267376235748,MILLE LACS,Minnesota,MN
"Morrison County, Minnesota",34131,33520,3341,0.09967183770883055,MORRISON,Minnesota,MN
"Mower County, Minnesota",40069,39366,4782,0.12147538484987044,MOWER,Minnesota,MN
"Murray County, Minnesota",8119,7999,647,0.08088511063882986,MURRAY,Minnesota,MN
"Nicollet County, Minnesota",34350,31884,3061,0.09600426546230084,NICOLLET,Minnesota,MN
"Nobles County, Minnesota",22067,21642,2729,0.12609740319748636,NOBLES,Minnesota,MN
"Norman County, Minnesota",6411,6248,641,0.10259282970550576,NORMAN,Minnesota,MN
"Olmsted County, Minnesota",163425,160516,12714,0.07920705724039971,OLMSTED,Minnesota,MN
"Otter Tail County, Minnesota",60281,59247,5273,0.08900028693435955,OTTER TAIL,Minnesota,MN
"Pennington County, Minnesota",13877,13627,1352,0.09921479415865561,PENNINGTON,Minnesota,MN
"Pine County, Minnesota",29411,27907,2931,0.10502741247715627,PINE,Minnesota,MN
"Pipestone County, Minnesota",9352,9163,1043,0.11382734912146678,PIPESTONE,Minnesota,MN
"Polk County, Minnesota",30905,29746,3467,0.1165534861830162,POLK,Minnesota,MN
"Pope County, Minnesota",11363,11159,1094,0.09803745855363384,POPE,Minnesota,MN
"Ramsey County, Minnesota",544438,530673,65817,0.1240255298460634,RAMSEY,Minnesota,MN
"Red Lake County, Minnesota",3922,3909,305,0.07802507035047326,RED LAKE,Minnesota,MN
"Redwood County, Minnesota",15383,15071,1812,0.12023090704001062,REDWOOD,Minnesota,MN
"Renville County, Minnesota",14587,14243,1531,0.10749139928385874,RENVILLE,Minnesota,MN
"Rice County, Minnesota",67389,59693,5550,0.09297572579699462,RICE,Minnesota,MN
"Rock County, Minnesota",9628,9379,889,0.09478622454419448,ROCK,Minnesota,MN
"Roseau County, Minnesota",15301,15049,1654,0.10990763505880789,ROSEAU,Minnesota,MN
"St. Louis County, Minnesota",200056,193031,25849,0.1339111334448871,ST. LOUIS,Minnesota,MN
"Scott County, Minnesota",152957,151098,6230,0.04123151861705648,SCOTT,Minnesota,MN
"Sherburne County, Minnesota",99178,97121,4702,0.04841383428918566,SHERBURNE,Minnesota,MN
"Sibley County, Minnesota",14933,14766,1460,0.09887579574698632,SIBLEY,Minnesota,MN
"Stearns County, Minnesota",159358,152879,18584,0.12156018812263293,STEARNS,Minnesota,MN
"Steele County, Minnesota",37413,36897,2746,0.07442339485595034,STEELE,Minnesota,MN
"Stevens County, Minnesota",9686,9277,959,0.1033739355395063,STEVENS,Minnesota,MN
"Swift County, Minnesota",9787,9609,1041,0.10833593506088042,SWIFT,Minnesota,MN
"Todd County, Minnesota",25402,25022,2945,0.11769642714411319,TODD,Minnesota,MN
"Traverse County, Minnesota",3279,3177,321,0.10103871576959396,TRAVERSE,Minnesota,MN
"Wabasha County, Minnesota",21519,21294,1797,0.08438996900535362,WABASHA,Minnesota,MN
"Wadena County, Minnesota",14135,13797,1570,0.11379285351888091,WADENA,Minnesota,MN
"Waseca County, Minnesota",18958,18062,1309,0.07247259439707673,WASECA,Minnesota,MN
"Washington County, Minnesota",272298,269034,13484,0.05012005917467681,WASHINGTON,Minnesota,MN
"Watonwan County, Minnesota",11169,11025,1438,0.13043083900226757,WATONWAN,Minnesota,MN
"Wilkin County, Minnesota",6413,6276,921,0.14674952198852773,WILKIN,Minnesota,MN
"Winona County, Minnesota",49705,46528,6239,0.13409129986244842,WINONA,Minnesota,MN
"Wright County, Minnesota",145270,144135,7128,0.049453637215110834,WRIGHT,Minnesota,MN
"Yellow Medicine County, Minnesota",9509,9367,795,0.08487242446888012,YELLOW MEDICINE,Minnesota,MN
"Adams County, Mississippi",29098,27251,7682,0.2818979120032292,ADAMS,Mississippi,MS
"Alcorn County, Mississippi",34500,33694,5863,0.1740072416453968,ALCORN,Mississippi,MS
"Amite County, Mississippi",12611,12496,3379,0.27040653008962867,AMITE,Mississippi,MS
"Attala County, Mississippi",17685,17292,3586,0.20737913486005088,ATTALA,Mississippi,MS
"Benton County, Mississippi",7592,7494,1316,0.17560715238857752,BENTON,Mississippi,MS
"Bolivar County, Mississippi",30163,27895,9404,0.33712134791181214,BOLIVAR,Mississippi,MS
"Calhoun County, Mississippi",13029,12753,2381,0.1867011683525445,CALHOUN,Mississippi,MS
"Carroll County, Mississippi",9828,9362,2094,0.22367015594958342,CARROLL,Mississippi,MS
"Chickasaw County, Mississippi",16994,16477,3964,0.2405777750804151,CHICKASAW,Mississippi,MS
"Choctaw County, Mississippi",8172,8028,1276,0.158943697060289,CHOCTAW,Mississippi,MS
"Claiborne County, Mississippi",8908,7853,2134,0.2717432828218515,CLAIBORNE,Mississippi,MS
"Clarke County, Mississippi",15424,15302,2934,0.19173964187687884,CLARKE,Mississippi,MS
"Clay County, Mississippi",18462,18146,4496,0.24776810316323156,CLAY,Mississippi,MS
"Coahoma County, Mississippi",20808,20206,7331,0.36281302583391073,COAHOMA,Mississippi,MS
"Copiah County, Mississippi",27994,26927,6184,0.22965796412522746,COPIAH,Mississippi,MS
"Covington County, Mississippi",18226,17892,3173,0.17734182875027946,COVINGTON,Mississippi,MS
"DeSoto County, Mississippi",188598,187342,18650,0.09955055460067684,DESOTO,Mississippi,MS
"Forrest County, Mississippi",78027,73852,15850,0.21461842604127174,FORREST,Mississippi,MS
"Franklin County, Mississippi",7655,7534,1753,0.23267852402442263,FRANKLIN,Mississippi,MS
"George County, Mississippi",24870,23991,4496,0.18740360968696596,GEORGE,Mississippi,MS
"Greene County, Mississippi",13595,9769,2004,0.20513870406387552,GREENE,Mississippi,MS
"Grenada County, Mississippi",21342,20869,4664,0.22348938617087546,GRENADA,Mississippi,MS
"Hancock County, Mississippi",46057,45621,6083,0.13333771727932311,HANCOCK,Mississippi,MS
"Harrison County, Mississippi",209443,204322,35642,0.17444034416264523,HARRISON,Mississippi,MS
"Hinds County, Mississippi",222494,213701,46201,0.21619458963692262,HINDS,Mississippi,MS
"Holmes County, Mississippi",16491,15551,5904,0.37965404154073695,HOLMES,Mississippi,MS
"Humphreys County, Mississippi",7570,7484,1976,0.2640299305184393,HUMPHREYS,Mississippi,MS
"Issaquena County, Mississippi",1095,738,127,0.17208672086720866,ISSAQUENA,Mississippi,MS
"Itawamba County, Mississippi",23942,22409,2423,0.10812619929492615,ITAWAMBA,Mississippi,MS
"Jackson County, Mississippi",144437,142651,20160,0.14132393043161282,JACKSON,Mississippi,MS
"Jasper County, Mississippi",16211,16055,3036,0.18909996885705388,JASPER,Mississippi,MS
"Jefferson County, Mississippi",7127,6697,1909,0.2850530088099149,JEFFERSON,Mississippi,MS
